-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
811.520	772.248	1	670.689	772.667	1	524.743	772.613	1	391.038	773.018	1	607.669	621.961	1	462.651	622.053	1	321.127	622.047	1	203.651	622.156	1	419.147	757.854	1	281.956	757.591	1	150.778	757.149	1	-1.000	-1.000	0	284.960	615.149	1	163.700	614.827	1	-1.000	-1.000	0	-1.000	-1.000	0	233.741	733.896	1	104.462	734.200	1	-1.000	-1.000	0	-1.000	-1.000	0
805.796	814.990	1	665.770	815.371	1	520.044	815.557	1	386.793	815.718	1	603.519	663.443	1	459.016	663.544	1	317.795	663.506	1	200.180	663.611	1	416.305	797.452	1	279.767	797.064	1	148.332	796.770	1	-1.000	-1.000	0	282.684	652.843	1	162.532	652.605	1	-1.000	-1.000	0	-1.000	-1.000	0	233.439	768.433	1	104.285	768.837	1	-1.000	-1.000	0	-1.000	-1.000	0
806.859	858.600	1	666.310	858.550	1	520.215	858.671	1	387.056	858.913	1	603.755	705.624	1	459.046	705.642	1	317.909	705.581	1	200.426	705.579	1	416.593	837.789	1	279.929	837.448	1	148.218	836.606	1	-1.000	-1.000	0	283.313	691.216	1	162.905	691.063	1	-1.000	-1.000	0	-1.000	-1.000	0	232.971	804.581	1	104.099	804.743	1	-1.000	-1.000	0	-1.000	-1.000	0
818.290	901.251	1	677.327	901.185	1	530.952	901.365	1	397.291	901.377	1	613.364	746.765	1	467.708	746.716	1	326.048	746.962	1	208.504	746.479	1	423.216	877.496	1	286.082	877.520	1	154.170	877.237	1	-1.000	-1.000	0	287.748	729.298	1	166.642	729.024	1	-1.000	-1.000	0	-1.000	-1.000	0	235.443	840.663	1	105.796	840.590	1	-1.000	-1.000	0	-1.000	-1.000	0
842.294	937.586	1	700.398	937.821	1	552.991	938.106	1	418.305	938.622	1	633.120	782.338	1	486.882	782.165	1	343.863	782.597	1	224.635	782.553	1	438.454	913.596	1	299.600	913.429	1	166.446	913.201	1	-1.000	-1.000	0	297.546	763.028	1	174.853	762.786	1	43.528	762.900	1	-1.000	-1.000	0	240.091	873.849	1	109.025	874.002	1	-1.000	-1.000	0	-1.000	-1.000	0
875.958	912.926	1	733.112	912.202	1	585.453	911.840	1	450.112	911.245	1	662.756	754.759	1	514.953	753.886	1	371.110	752.793	1	251.499	752.594	1	464.412	886.487	1	324.646	884.666	1	189.988	882.674	1	45.385	884.221	1	316.183	731.829	1	190.894	730.006	1	57.362	728.826	1	-1.000	-1.000	0	251.327	842.038	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
877.811	870.589	1	734.088	870.528	1	584.854	870.576	1	448.915	871.096	1	662.126	715.750	1	513.158	715.465	1	368.163	715.729	1	247.232	715.539	1	460.126	851.343	1	319.056	850.840	1	183.871	850.374	1	-1.000	-1.000	0	311.258	701.331	1	186.614	700.890	1	52.905	700.856	1	-1.000	-1.000	0	246.959	817.730	1	113.685	817.919	1	-1.000	-1.000	0	-1.000	-1.000	0
883.755	828.099	1	739.847	827.889	1	590.588	828.311	1	453.593	828.563	1	666.685	673.643	1	517.642	673.837	1	372.173	673.586	1	251.026	673.536	1	463.350	811.225	1	322.158	811.019	1	186.980	810.761	1	41.620	812.866	1	313.784	662.919	1	188.503	662.583	1	54.245	662.752	1	-1.000	-1.000	0	248.306	782.214	1	114.301	782.265	1	-1.000	-1.000	0	-1.000	-1.000	0
888.426	784.822	1	743.966	784.781	1	594.609	784.930	1	457.670	785.033	1	670.532	630.887	1	521.415	630.898	1	375.587	630.794	1	254.430	630.842	1	466.399	770.423	1	324.929	770.247	1	189.132	769.746	1	43.765	771.612	1	315.704	623.484	1	189.888	623.563	1	55.472	623.319	1	-1.000	-1.000	0	248.773	745.835	1	114.982	745.660	1	-1.000	-1.000	0	-1.000	-1.000	0
891.750	740.531	1	747.349	740.540	1	597.292	740.665	1	460.405	740.806	1	673.159	587.583	1	523.705	587.498	1	377.679	587.592	1	256.529	587.522	1	468.266	728.925	1	326.723	728.641	1	190.718	728.498	1	45.275	729.969	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
894.836	696.228	1	749.826	696.110	1	599.947	696.629	1	462.834	696.364	1	675.582	544.246	1	526.029	544.109	1	380.144	544.106	1	258.565	544.101	1	470.362	687.279	1	328.832	686.943	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	194.381	571.127	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
897.637	651.691	1	753.212	651.772	1	602.632	651.771	1	465.494	651.861	1	677.686	500.515	1	528.027	500.405	1	382.010	500.461	1	260.498	500.462	1	471.968	645.302	1	329.931	645.345	1	194.066	645.463	1	48.195	646.122	1	319.284	503.878	1	192.556	504.094	1	57.679	503.311	1	-1.000	-1.000	0	251.740	632.997	1	117.764	633.856	1	-1.000	-1.000	0	-1.000	-1.000	0
900.536	606.837	1	756.120	606.624	1	605.025	606.751	1	468.051	606.919	1	680.358	456.528	1	530.379	456.662	1	383.978	456.711	1	262.563	456.963	1	473.800	603.107	1	331.394	603.081	1	195.032	603.075	1	49.227	603.574	1	320.585	463.641	1	193.806	463.943	1	58.691	463.099	1	-1.000	-1.000	0	251.573	596.035	1	117.567	596.856	1	-1.000	-1.000	0	-1.000	-1.000	0
903.560	562.175	1	758.765	562.297	1	608.199	562.323	1	470.747	562.221	1	683.105	412.726	1	532.665	412.609	1	386.390	413.061	1	264.368	412.786	1	475.677	561.148	1	333.452	561.166	1	196.642	561.042	1	50.751	561.175	1	321.801	423.050	1	194.784	423.425	1	59.966	423.327	1	-1.000	-1.000	0	252.236	558.436	1	117.833	558.947	1	-1.000	-1.000	0	-1.000	-1.000	0
907.561	517.439	1	762.053	517.484	1	611.656	517.354	1	473.748	517.488	1	685.974	368.667	1	535.294	368.745	1	388.803	368.962	1	266.837	368.936	1	478.070	518.865	1	335.188	518.971	1	198.542	518.944	1	52.056	519.064	1	323.366	382.670	1	195.660	383.139	1	-1.000	-1.000	0	-1.000	-1.000	0	252.748	520.770	1	118.568	521.285	1	-1.000	-1.000	0	-1.000	-1.000	0
912.565	472.874	1	767.171	472.841	1	616.391	472.794	1	478.158	472.659	1	690.455	325.763	1	-1.000	-1.000	0	-1.000	-1.000	0	270.450	325.013	1	481.251	476.636	1	338.155	476.676	1	201.171	476.913	1	54.933	476.514	1	325.170	341.990	1	197.424	342.473	1	62.470	342.570	1	-1.000	-1.000	0	253.975	482.936	1	119.180	483.358	1	-1.000	-1.000	0	-1.000	-1.000	0
923.875	432.604	1	778.169	432.631	1	626.352	431.939	1	488.166	432.252	1	699.610	284.710	1	548.419	284.779	1	400.845	284.774	1	278.272	284.793	1	488.560	438.152	1	344.790	438.447	1	207.221	438.248	1	59.693	437.383	1	330.307	304.766	1	201.825	304.969	1	65.777	304.777	1	-1.000	-1.000	0	256.458	448.296	1	120.857	448.662	1	-1.000	-1.000	0	-1.000	-1.000	0
949.333	478.898	1	802.815	479.216	1	650.689	479.513	1	511.900	479.882	1	722.521	330.557	1	570.079	331.107	1	421.740	331.734	1	298.371	331.858	1	506.665	483.964	1	362.098	484.071	1	223.128	484.599	1	75.532	484.568	1	344.305	348.527	1	-1.000	-1.000	0	76.579	349.214	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
945.736	524.489	1	799.201	524.090	1	646.687	524.315	1	507.707	524.297	1	718.271	373.781	1	566.358	373.740	1	417.697	373.859	1	294.163	373.847	1	503.683	524.864	1	358.909	525.008	1	219.970	525.187	1	72.275	525.163	1	340.933	386.211	1	211.975	386.547	1	73.975	386.482	1	-1.000	-1.000	0	263.097	526.400	1	126.590	526.196	1	-1.000	-1.000	0	-1.000	-1.000	0
944.526	568.877	1	797.913	569.524	1	645.661	569.546	1	506.719	569.445	1	717.274	418.102	1	565.102	418.103	1	416.484	418.202	1	293.215	418.090	1	502.731	568.271	1	357.963	568.076	1	219.473	568.064	1	71.460	568.226	1	340.374	427.563	1	211.313	427.758	1	73.577	427.314	1	-1.000	-1.000	0	262.697	564.960	1	126.289	565.029	1	-1.000	-1.000	0	-1.000	-1.000	0
942.756	614.559	1	796.422	614.825	1	644.052	614.596	1	505.083	614.973	1	715.936	462.247	1	564.182	462.300	1	415.499	462.463	1	291.892	462.556	1	501.340	611.025	1	356.250	610.795	1	218.091	610.976	1	70.717	611.537	1	339.631	468.492	1	210.695	468.718	1	72.920	468.631	1	-1.000	-1.000	0	262.075	603.592	1	125.777	603.593	1	-1.000	-1.000	0	-1.000	-1.000	0
941.336	660.362	1	794.894	660.265	1	642.679	660.481	1	503.892	660.481	1	714.683	506.705	1	562.639	506.756	1	414.144	507.048	1	290.952	506.827	1	500.214	653.786	1	355.915	653.801	1	217.538	653.588	1	69.538	654.742	1	338.669	509.233	1	209.875	509.648	1	72.215	509.191	1	-1.000	-1.000	0	262.483	640.864	1	126.829	640.008	1	-1.000	-1.000	0	-1.000	-1.000	0
939.503	705.576	1	793.025	705.703	1	640.934	705.843	1	501.968	705.916	1	712.917	551.298	1	560.952	551.168	1	412.563	551.128	1	289.408	551.138	1	499.207	696.568	1	354.885	696.504	1	216.324	696.245	1	68.646	697.336	1	337.967	550.284	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
937.353	750.977	1	791.037	750.479	1	639.015	751.224	1	500.070	751.229	1	711.203	595.523	1	559.134	595.575	1	410.928	595.382	1	287.745	595.414	1	497.651	739.360	1	353.281	739.230	1	214.836	738.936	1	67.229	740.341	1	336.781	591.122	1	208.343	590.960	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
934.423	796.611	1	788.310	796.730	1	636.177	796.717	1	497.460	796.751	1	708.795	639.423	1	557.057	639.693	1	408.519	639.761	1	285.693	639.846	1	495.425	782.048	1	351.541	781.737	1	213.156	781.626	1	65.589	783.445	1	335.427	631.886	1	206.847	631.580	1	69.746	631.636	1	-1.000	-1.000	0	259.172	756.625	1	122.802	756.805	1	-1.000	-1.000	0	-1.000	-1.000	0
929.025	841.714	1	782.825	842.027	1	631.262	841.832	1	493.038	841.607	1	704.056	683.728	1	552.484	683.275	1	405.045	683.987	1	281.926	683.509	1	492.053	824.689	1	348.108	824.079	1	210.036	824.042	1	62.735	826.124	1	332.491	672.465	1	204.327	672.118	1	67.943	672.089	1	-1.000	-1.000	0	257.988	794.361	1	121.313	794.418	1	-1.000	-1.000	0	-1.000	-1.000	0
924.985	886.466	1	778.895	886.608	1	627.300	887.122	1	488.865	887.200	1	700.411	727.747	1	549.279	727.843	1	401.806	727.857	1	279.178	727.622	1	489.255	867.176	1	345.953	866.314	1	207.987	865.923	1	60.705	868.420	1	330.703	712.556	1	202.912	712.243	1	66.869	712.139	1	-1.000	-1.000	0	256.683	831.927	1	120.761	832.089	1	-1.000	-1.000	0	-1.000	-1.000	0
924.555	931.511	1	778.660	931.681	1	627.153	931.677	1	488.693	932.172	1	700.217	772.100	1	548.600	771.779	1	401.816	772.282	1	278.677	772.001	1	489.079	909.547	1	345.515	908.908	1	208.097	908.064	1	60.851	910.833	1	330.521	753.254	1	202.912	752.738	1	66.706	752.758	1	-1.000	-1.000	0	256.722	869.750	1	120.851	869.882	1	-1.000	-1.000	0	-1.000	-1.000	0
935.985	975.331	1	789.707	975.691	1	637.735	975.977	1	498.524	976.461	1	709.917	815.323	1	558.112	815.113	1	410.168	815.223	1	287.244	815.053	1	496.673	951.718	1	352.529	951.072	1	214.400	950.480	1	66.637	953.526	1	336.212	793.484	1	207.405	792.940	1	70.776	792.944	1	-1.000	-1.000	0	259.897	908.451	1	123.136	908.423	1	-1.000	-1.000	0	-1.000	-1.000	0
974.592	957.954	1	828.061	957.606	1	675.995	957.322	1	537.228	957.704	1	745.961	796.362	1	593.939	795.645	1	445.726	795.176	1	322.501	794.824	1	530.633	934.076	1	386.424	933.421	1	248.269	932.131	1	100.620	933.614	1	365.327	773.609	1	235.775	772.134	1	98.690	770.122	1	-1.000	-1.000	0	286.088	888.092	1	148.194	886.146	1	-1.000	-1.000	0	-1.000	-1.000	0
977.995	913.254	1	830.375	913.425	1	677.137	913.070	1	536.926	913.390	1	746.298	753.962	1	592.542	753.936	1	442.601	753.384	1	318.679	753.643	1	526.447	893.224	1	380.459	893.008	1	240.295	893.090	1	91.553	895.773	1	358.154	737.949	1	227.314	737.425	1	88.041	737.494	1	-1.000	-1.000	0	273.853	857.760	1	135.084	857.861	1	-1.000	-1.000	0	-1.000	-1.000	0
982.017	868.272	1	833.993	868.452	1	680.464	868.456	1	540.571	869.001	1	749.601	710.409	1	595.823	710.132	1	445.995	710.256	1	321.550	710.035	1	529.113	851.958	1	382.919	851.881	1	242.510	851.797	1	93.480	854.174	1	359.893	697.867	1	228.757	697.389	1	89.806	697.449	1	-1.000	-1.000	0	275.241	820.830	1	136.191	820.758	1	-1.000	-1.000	0	-1.000	-1.000	0
983.554	822.881	1	835.663	823.256	1	682.021	823.612	1	541.874	823.865	1	750.931	665.928	1	597.378	665.646	1	447.485	665.704	1	322.810	665.871	1	530.386	809.285	1	383.769	809.145	1	243.395	808.971	1	94.205	810.947	1	360.666	656.608	1	229.552	656.335	1	90.407	656.266	1	-1.000	-1.000	0	275.635	782.219	1	136.459	782.312	1	-1.000	-1.000	0	-1.000	-1.000	0
984.407	777.491	1	836.410	777.709	1	683.298	778.134	1	542.840	778.306	1	751.897	620.902	1	598.292	621.010	1	448.108	621.032	1	323.323	620.906	1	531.013	766.241	1	384.494	765.997	1	243.979	765.680	1	94.805	767.415	1	361.328	615.103	1	230.025	614.920	1	90.680	614.875	1	-1.000	-1.000	0	275.949	743.164	1	136.482	743.257	1	-1.000	-1.000	0	-1.000	-1.000	0
984.637	732.290	1	836.670	732.210	1	683.123	732.477	1	543.003	732.589	1	752.243	575.955	1	598.301	576.208	1	448.173	576.329	1	323.411	576.022	1	530.891	722.591	1	384.592	722.625	1	244.238	722.413	1	95.030	723.809	1	361.310	573.387	1	230.210	573.223	1	90.504	573.256	1	-1.000	-1.000	0	275.760	704.122	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
984.623	686.383	1	836.664	686.422	1	683.204	686.677	1	542.992	686.731	1	751.948	531.086	1	598.233	531.120	1	448.306	531.046	1	323.422	531.046	1	530.945	679.064	1	384.488	678.937	1	244.086	678.712	1	94.992	680.057	1	361.059	531.707	1	230.243	531.659	1	90.564	531.652	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
984.392	640.652	1	836.722	640.758	1	682.895	640.879	1	543.034	640.899	1	751.883	485.936	1	598.132	485.721	1	448.054	486.031	1	323.367	486.152	1	530.856	635.691	1	384.534	635.647	1	243.937	635.469	1	94.890	636.293	1	361.376	490.055	1	230.327	490.146	1	90.279	489.970	1	-1.000	-1.000	0	275.343	625.700	1	137.421	625.915	1	-1.000	-1.000	0	-1.000	-1.000	0
984.459	594.711	1	836.561	594.712	1	682.949	594.714	1	542.895	594.522	1	751.966	440.985	1	598.307	440.981	1	448.154	441.227	1	323.026	440.933	1	530.968	592.190	1	384.343	591.933	1	244.083	592.157	1	94.721	592.302	1	361.342	448.452	1	230.288	448.780	1	90.345	448.538	1	-1.000	-1.000	0	275.227	586.340	1	137.592	586.628	1	-1.000	-1.000	0	-1.000	-1.000	0
984.543	548.866	1	836.740	548.842	1	683.274	548.856	1	543.046	548.731	1	752.008	395.950	1	-1.000	-1.000	0	448.091	396.077	1	323.452	396.154	1	531.035	548.522	1	384.603	548.544	1	244.089	548.619	1	95.063	548.650	1	361.499	406.797	1	230.593	407.329	1	90.540	406.985	1	-1.000	-1.000	0	275.571	547.384	1	137.379	547.186	1	13.875	573.635	1	-1.000	-1.000	0
985.394	503.215	1	837.509	502.891	1	-1.000	-1.000	0	543.452	502.894	1	752.550	350.845	1	598.701	351.093	1	448.815	351.107	1	323.891	351.217	1	531.210	505.191	1	384.869	504.980	1	244.267	505.077	1	95.281	504.806	1	361.752	365.183	1	230.888	365.849	1	91.019	365.666	1	-1.000	-1.000	0	275.790	508.192	1	137.598	508.339	1	-1.000	-1.000	0	-1.000	-1.000	0
988.307	457.318	1	840.278	457.296	1	686.719	457.219	1	546.013	457.110	1	-1.000	-1.000	0	601.014	305.943	1	451.013	306.037	1	325.949	306.025	1	533.409	461.399	1	386.779	461.478	1	246.266	461.706	1	97.191	461.048	1	363.094	323.485	1	231.848	323.976	1	92.083	323.593	1	-1.000	-1.000	0	276.718	469.091	1	138.393	469.046	1	-1.000	-1.000	0	-1.000	-1.000	0
1010.208	419.224	1	861.176	419.038	1	707.046	418.818	1	566.076	418.498	1	774.292	267.498	1	619.456	267.586	1	468.467	267.309	1	343.010	267.248	1	549.427	423.984	1	401.734	424.024	1	260.140	423.983	1	110.392	422.949	1	374.727	286.563	1	242.172	286.894	1	101.245	286.127	1	-1.000	-1.000	0	284.409	434.425	1	144.879	434.305	1	-1.000	-1.000	0	-1.000	-1.000	0
-1.000	-1.000	0	-1.000	-1.000	0	712.824	474.425	1	-1.000	-1.000	0	-1.000	-1.000	0	624.664	322.247	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
1018.208	520.431	1	869.499	520.214	1	714.732	520.114	1	573.520	520.093	1	781.281	366.650	1	626.160	366.655	1	474.761	366.866	1	349.032	366.793	1	554.866	521.105	1	406.752	521.082	1	265.086	521.224	1	114.692	520.892	1	379.016	379.159	1	245.966	379.166	1	104.974	379.278	1	-1.000	-1.000	0	286.853	522.603	1	146.910	522.789	1	-1.000	-1.000	0	-1.000	-1.000	0
1019.488	565.983	1	871.026	566.097	1	716.011	565.974	1	574.951	566.094	1	782.652	411.959	1	627.538	411.882	1	475.564	411.625	1	350.202	411.834	1	555.750	565.198	1	407.821	565.328	1	265.852	565.233	1	115.657	565.175	1	379.954	421.090	1	246.828	421.164	1	105.621	420.948	1	-1.000	-1.000	0	287.454	562.328	1	147.245	562.369	1	-1.000	-1.000	0	-1.000	-1.000	0
1020.141	612.252	1	871.085	612.141	1	716.328	612.263	1	575.124	612.349	1	782.916	456.985	1	627.965	457.039	1	476.671	456.843	1	350.243	457.286	1	555.865	608.846	1	407.997	609.115	1	265.738	608.917	1	115.763	609.341	1	380.058	463.077	1	247.095	463.183	1	105.745	462.990	1	-1.000	-1.000	0	287.274	602.065	1	147.516	602.046	1	-1.000	-1.000	0	-1.000	-1.000	0
1019.616	658.445	1	870.389	658.668	1	716.045	658.457	1	574.455	658.630	1	782.390	502.270	1	626.978	502.114	1	475.674	502.298	1	349.971	502.120	1	555.438	653.075	1	407.701	652.592	1	265.644	652.316	1	115.502	653.363	1	379.648	505.004	1	246.701	505.084	1	105.378	505.001	1	-1.000	-1.000	0	287.076	641.693	1	147.433	641.888	1	-1.000	-1.000	0	-1.000	-1.000	0
1018.448	704.609	1	869.537	704.712	1	714.618	704.814	1	573.543	704.872	1	781.389	547.462	1	626.251	547.604	1	474.975	547.672	1	348.836	547.415	1	554.959	696.805	1	406.771	696.453	1	264.602	696.153	1	114.581	697.691	1	379.306	546.993	1	246.116	547.202	1	105.004	546.897	1	-1.000	-1.000	0	287.158	680.999	1	-1.000	-1.000	0	-1.000	-1.000	0	-1.000	-1.000	0
1016.959	751.093	1	868.022	750.927	1	713.164	751.260	1	572.364	750.928	1	780.206	592.933	1	624.924	592.959	1	473.800	593.067	1	347.759	592.998	1	553.658	740.906	1	405.950	740.407	1	264.066	740.235	1	113.903	741.843	1	378.174	589.086	1	245.393	588.985	1	104.460	588.911	1	-1.000	-1.000	0	286.806	720.397	1	145.780	720.607	1	-1.000	-1.000	0	-1.000	-1.000	0
1014.189	797.553	1	865.203	797.594	1	710.917	797.529	1	569.744	797.286	1	777.826	638.343	1	622.763	638.457	1	471.795	638.400	1	345.871	638.366	1	552.131	784.909	1	403.919	784.069	1	262.320	784.152	1	112.193	785.864	1	376.816	631.149	1	244.070	630.871	1	103.689	630.892	1	-1.000	-1.000	0	285.157	759.704	1	145.273	760.043	1	-1.000	-1.000	0	-1.000	-1.000	0
1010.645	843.168	1	862.205	843.401	1	707.618	843.906	1	566.742	843.673	1	774.982	683.339	1	620.004	683.308	1	469.119	683.661	1	343.499	683.653	1	549.491	829.022	1	401.882	828.536	1	260.639	827.895	1	110.610	829.862	1	375.615	672.743	1	242.731	672.802	1	102.299	672.752	1	-1.000	-1.000	0	285.045	799.195	1	144.047	799.344	1	-1.000	-1.000	0	-1.000	-1.000	0
1007.275	888.910	1	858.658	889.186	1	704.263	889.519	1	563.514	889.911	1	771.701	728.652	1	616.965	728.674	1	466.207	728.828	1	340.595	729.294	1	546.922	872.382	1	399.572	872.022	1	257.978	871.659	1	108.320	873.723	1	373.486	714.796	1	240.887	714.354	1	100.680	714.060	1	-1.000	-1.000	0	283.667	838.353	1	143.264	838.363	1	-1.000	-1.000	0	-1.000	-1.000	0
